index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,obj_joint_0_pos,obj_joint_1_pos,obj_joint_2_pos,obj_joint_3_pos,obj_joint_4_pos,obj_joint_5_pos,obj_joint_6_pos,obj_joint_7_pos,obj_joint_8_pos,obj_joint_9_pos
50,7.454443112476585e-35,1.6691863886874574e-34,4.784039121832187,-7.121664375634011e-18,-2.867428891509199e-18,2.523857439129386e-35,1.0,-4.230697708652887e-35,2.2142530730465794e-19,-8.463484388032379e-35,-4.4938365369035504e-35,-6.096495978509359e-37,-5.4013641830915495e-18,-7.884210578895265e-35,1.155023954685244e-18,-7.080893216561607e-35,7.167430550619096e-19
51,8.190271863042538e-35,1.7993317620028063e-34,4.775438349039568,-7.370170745051816e-18,-3.013539051587413e-18,2.6669253890690853e-35,1.0,-4.5202635777145667e-35,2.044719570031266e-19,-9.078248316584272e-35,-7.061743129419865e-35,-5.1670687841200706e-37,-5.405700112365558e-18,-8.403299484272464e-35,1.2234443285097846e-18,-7.529214254922301e-35,8.065504070620753e-19
52,9.002262677916903e-35,1.9346113029057012e-34,4.766671656140689,-7.624359195733646e-18,-3.176450075563949e-18,2.735001072524871e-35,1.0,-4.505440838618422e-35,1.990701391403622e-19,-9.56321178461807e-35,-7.061743129419865e-35,-4.8722002156171145e-37,-5.3936392393758625e-18,-8.557814009006672e-35,1.261364765910718e-18,-7.750744046065656e-35,9.018915267611638e-19
53,9.726656835475385e-35,2.075516940975905e-34,4.757739186053366,-7.88808493639537e-18,-3.3220636291326875e-18,2.7493746173814565e-35,1.0,-4.665629968726537e-35,1.96995966137199e-19,-9.961899255613862e-35,-7.061743129419865e-35,-4.759762906956975e-37,-5.463367241855131e-18,-8.764217919370797e-35,1.3114549150082389e-18,-7.811767439469554e-35,9.55929072510995e-19
54,1.05868051692069e-34,2.2215244379654365e-34,4.748641083771829,-8.164345782282691e-18,-3.465829335757072e-18,2.8108252792430774e-35,1.0,-4.872414069080978e-35,2.2051980448991894e-19,-1.0329122971186591e-34,-7.061743129419865e-35,-6.0482294050013146e-37,-5.596699317530613e-18,-9.065933579865635e-35,1.3209060790073933e-18,-8.28290607307382e-35,9.085456164647755e-19
55,1.1505473053769824e-34,2.375120861101678e-34,4.739377496359168,-8.432162031633971e-18,-3.618434383203084e-18,2.8269489008946216e-35,1.0,-4.998276507532727e-35,2.4825447956139937e-19,-1.0823255792208984e-34,-7.061743129419865e-35,-7.609204372067307e-37,-5.716360977964813e-18,-9.266074752265864e-35,1.4148032549177386e-18,-8.597031748362787e-35,9.0061844422043e-19
56,1.2612053553033354e-34,2.5390223221808612e-34,4.729948572939702,-8.714495045145763e-18,-3.766654450769683e-18,2.8393648189237896e-35,1.0,-5.13054091868776e-35,2.800402018747451e-19,-1.1216216287855772e-34,-1.9259299443872365e-35,-9.434808335594337e-37,-5.880350763598001e-18,-9.61152782296191e-35,1.4705936581507524e-18,-8.954179202585095e-35,8.718928032082837e-19
57,1.3781861144303824e-34,2.7229532848941875e-34,4.720354464691232,-8.999672369440941e-18,-3.9178521941423774e-18,2.867287233718416e-35,1.0,-5.309139740434504e-35,3.0496028401171286e-19,-1.1786399395210615e-34,-1.283953296258158e-35,-1.0909165091418853e-36,-6.020109499463945e-18,-9.858088551956694e-35,1.5664175553159772e-18,-9.140965107728975e-35,8.590811107709925e-19
58,1.5126058371791653e-34,2.9231938161179496e-34,4.710595324837208,-9.265924597330445e-18,-4.095884170487273e-18,3.02511097481029e-35,1.0,-5.541317003503813e-35,2.964382916738051e-19,-1.2530121349400659e-34,-1.283953296258158e-35,-1.0393249859421264e-36,-6.109153326993736e-18,-1.0619647618118056e-34,1.6576110404207366e-18,-9.50986022678225e-35,9.681461615925606e-19
59,1.6395230995281012e-34,3.1357827667925067e-34,4.7006713086388,-9.546005667750518e-18,-4.2681434780840504e-18,3.2158275644107116e-35,1.0,-6.046232976647427e-35,3.0258704631124764e-19,-1.3193957441878155e-34,-1.283953296258158e-35,-1.0769178408574082e-36,-6.247708774714306e-18,-1.1283282977138145e-34,1.7263167903906245e-18,-1.0128232590197678e-34,1.0067340608569268e-18
60,1.7804647005738805e-34,3.36215026047784e-34,4.690582573386866,-9.841231920966213e-18,-4.467719807610279e-18,3.4862161733352154e-35,1.0,-6.651213927082831e-35,3.1152455202367906e-19,-1.410575957377483e-34,-8.018294130276587e-51,-1.132727524159492e-36,-6.279245306848363e-18,-1.221262000098291e-34,1.7116740326947159e-18,-1.1051968617958944e-34,9.960782337660436e-19
61,1.929850963211428e-34,3.601216725558479e-34,4.680329278393838,-1.014188567269573e-17,-4.666215215758121e-18,3.7830260043971835e-35,1.0,-7.354051441395854e-35,3.13520580300277e-19,-1.5166570346551372e-34,-8.018294130276587e-51,-1.1452676923365842e-36,-6.323064386582524e-18,-1.2963604451940508e-34,1.7092529106544546e-18,-1.2212559955402335e-34,9.964560454177125e-19
62,2.074870501728121e-34,3.8628241642559936e-34,4.669911584985506,-1.0462440978284321e-17,-4.852017861950777e-18,4.043828554530066e-35,1.0,-8.160283734480958e-35,3.245718972303239e-19,-1.653809902095888e-34,-8.018294130276587e-51,-1.2152218785599863e-36,-6.435920466158789e-18,-1.3592541584923344e-34,1.6773497358808838e-18,-1.2934355303140872e-34,9.239195393677921e-19
