index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,obs_pos_x,obs_pos_y,obs_pos_z,obs_qtn_x,obs_qtn_y,obs_qtn_z,obs_qtn_w,box_pos_x,box_pos_y,box_pos_z
11920,-0.058814210988702556,0.729331722961201,2.0789098601545866,0.21845446887113718,-0.007474115584759063,0.017283408383387815,0.9756654480000345,0.5,0.8420999999999014,3.2921000000006164,0.0709902371393182,0.0,0.0,0.9974770103771331,0,-4.2642000000004225,0.6289500000000409
11960,-0.059578340826602565,0.7377318545905247,2.0841082020301682,0.21967025793989206,-0.007600489396245861,0.017043912022102956,0.9753956712024826,0.5,0.8460999999999009,3.296100000000625,0.07298504784967622,0.0,0.0,0.9973330350441524,0,-4.272200000000439,0.6269500000000411
12000,-0.060362992302509855,0.7461210533328153,2.089318660427693,0.22088907385835044,-0.007730099398226358,0.01679414081840166,0.9751236944344371,0.5,0.8500999999999005,3.3001000000006333,0.07497956661994015,0.0,0.0,0.9971850703803613,0,-4.280200000000456,0.6249500000000413
12040,-0.0611663006966001,0.7544956217805963,2.0945367438410023,0.22211013844769317,-0.007862802036007931,0.016533987311164226,0.974849675594388,0.5,0.8540999999999,3.3041000000006417,0.07697378547203758,0.0,0.0,0.9970331169776182,0,-4.288200000000473,0.6229500000000415
12080,-0.06198888504520299,0.7628575867893428,2.099763815691461,0.2233337055118677,-0.007998714927980554,0.016263552955557748,0.9745735341097156,0.5,0.8580999999998996,3.30810000000065,0.07896769642909574,0.0,0.0,0.9968771754437366,0,-4.29620000000049,0.6209500000000417
12120,-0.06283106530140667,0.7712078255646524,2.1049999600732954,0.2245597984939646,-0.008137885669470907,0.01598282904410948,0.9742952431850046,0.5,0.8620999999998992,3.3121000000006586,0.08096129151547346,0.0,0.0,0.9967172464024823,0,-4.304200000000507,0.618950000000042
12160,-0.06369286214101531,0.7795467666644385,2.1102449917267085,0.22578839532986264,-0.008280353912427678,0.015691830674095054,0.9740147856801488,0.5,0.8660999999998987,3.316100000000667,0.0829545627567931,0.0,0.0,0.9965533304935714,0,-4.312200000000524,0.6169500000000422
12200,-0.06457428918486517,0.7878748187816175,2.115498718719412,0.2270194727156005,-0.008426160012077574,0.015390570309736196,0.9737321444734802,0.5,0.8700999999998983,3.3201000000006755,0.08494750217997231,0.0,0.0,0.9963854283726673,0,-4.320200000000541,0.6149500000000424
12240,-0.06547537646811866,0.7961923879217054,2.120760951107735,0.228253007520193,-0.008575346519767267,0.015079051862107666,0.9734473022126018,0.5,0.8740999999998978,3.324100000000684,0.08694010181325604,0.0,0.0,0.9962135407113781,0,-4.328200000000558,0.6129500000000426
12280,-0.06645041503391243,0.8047693664591573,2.12595836744268,0.22947666605833536,-0.008722950950980187,0.014774556883085726,0.973162926919417,0.5,0.8780999999998974,3.3281000000006924,0.08893235368624845,0.0,0.0,0.9960376681972545,0,-4.3362000000005745,0.6109500000000428
12320,-0.06802098986320333,0.8141192450254982,2.1307024214065304,0.2306240691147542,-0.008867060677663602,0.014469053463334824,0.9728949380440659,0.5,0.882099999999897,3.332100000000701,0.09092424982994471,0.0,0.0,0.995857811533786,0,-4.344200000000591,0.6089500000000431
12360,-0.06900266350984872,0.8220361306747921,2.136110431960639,0.23188479154852043,-0.00904545210568469,0.014052942121502406,0.9725996802705791,0.5,0.8860999999998965,3.3361000000007093,0.09291578227676286,0.0,0.0,0.9956739714403994,0,-4.352200000000608,0.6069500000000433
12400,-0.06992837470720044,0.8298940781294707,2.141548132835216,0.23315182254512015,-0.00922332580647027,0.013645484451867678,0.9723008580984748,0.5,0.8900999999998961,3.3401000000007177,0.0949069430605758,0.0,0.0,0.9954861486524544,0,-4.360200000000625,0.6049500000000435
12440,-0.07085612051515675,0.8377454049188483,2.146992210752051,0.23442109604648215,-0.009403043750061896,0.013235720769876117,0.9719995618272173,0.5,0.8940999999998956,3.344100000000726,0.09689772421674304,0.0,0.0,0.9952943439212423,0,-4.368200000000642,0.6029500000000437
12480,-0.07179021543205362,0.845592227065934,2.1524417531798408,0.2356924556609818,-0.009584924991636472,0.012822357143314096,0.9716958282892286,0.5,0.8980999999998952,3.3481000000007346,0.09888811778214261,0.0,0.0,0.9950985580139814,0,-4.376200000000659,0.600950000000044
12520,-0.07273098598932737,0.8534346935252931,2.1578966761778475,0.23696589725685158,-0.00976902271557783,0.012405256218656631,0.9713896434235787,0.5,0.9020999999998948,3.352100000000743,0.10087811579520291,0.0,0.0,0.9948987917138153,0,-4.384200000000676,0.5989500000000442
12560,-0.07367849949001722,0.8612728568108663,2.163356924273999,0.2382414223571679,-0.009955370996577294,0.01198436221452396,0.9710809906098796,0.5,0.9060999999998943,3.3561000000007515,0.10286771029593453,0.0,0.0,0.9946950458198088,0,-4.392200000000693,0.5969500000000444
12600,-0.0746340882936177,0.869109024530835,2.1688227490592293,0.2395190901587375,-0.01014402246837347,0.011559753302636854,0.970769836965114,0.5,0.9100999999998939,3.36010000000076,0.10485689332596211,0.0,0.0,0.9944873211469455,0,-4.4002000000007095,0.5949500000000446
12640,-0.07559531210189119,0.8769389197831367,2.174293519388539,0.24079879416495206,-0.01033496774941492,0.011131145259500772,0.9704561951863337,0.5,0.9140999999998934,3.3641000000007684,0.1068456569285562,0.0,0.0,0.9942756185261235,0,-4.408200000000726,0.5929500000000448
12680,-0.07446842612315425,0.8903672074309664,2.1703468254093448,0.24305419104869794,-0.032192283522783346,0.005112324943330185,0.9694648942736016,0.5,0.918099999999893,3.368100000000777,0.10883399314866506,0.0,0.0,0.994059938804153,0,-4.416200000000743,0.590950000000045
12720,-0.061108740885975926,0.9259740890705995,2.1329766162110513,0.2468770241171181,-0.1374777544468546,-0.02327571484063563,0.9589628997484645,0.5,0.9220999999998926,3.3721000000007852,0.11082189403294641,0.0,0.0,0.9938402828437527,0,-4.42420000000076,0.5889500000000453
12760,-0.005071369778321297,0.9444608289215926,2.1069176536819976,0.25759520728397417,-0.21743936118800158,-0.02970627013726905,0.9410007284295862,0.5,0.9260999999998921,3.3761000000007937,0.11280935162979941,0.0,0.0,0.9936166515235463,0,-4.432200000000777,0.5869500000000455
12800,0.016386791715101597,0.9522238630947976,2.09168486240511,0.2702969469452961,-0.2369068440189329,-0.026426011290494062,0.9328002860507256,0.5,0.9300999999998917,3.380100000000802,0.11479635798939629,0.0,0.0,0.9933890457380585,0,-4.440200000000794,0.5849500000000457
12840,-0.005730887457048269,0.959059922232474,2.091415454790856,0.2741217997057296,-0.21597409450876065,-0.030232511170605686,0.9366421006422527,0.5,0.9340999999998912,3.3841000000008106,0.11678290516371427,0.0,0.0,0.9931574663977123,0,-4.448200000000811,0.5829500000000459
12880,-0.032784548822176664,0.9715424884459337,2.089914237685951,0.2799876412175864,-0.19375484549534808,-0.038543976451693523,0.9394574724231944,0.5,0.9380999999998908,3.388100000000819,0.11876898520656731,0.0,0.0,0.9929219144288246,0,-4.456200000000828,0.5809500000000462
12920,-0.06024326999763597,0.9862472227951681,2.082065131718503,0.2878715546632722,-0.1744580402409241,-0.048776519241968845,0.9403803546340622,0.5,0.9420999999998904,3.3921000000008275,0.1207545901736379,0.0,0.0,0.9926823907736033,0,-4.464200000000845,0.5789500000000464
12960,-0.07866369578203991,0.9980794719751009,2.081963420109582,0.2922345595827784,-0.1585432991078424,-0.05114740777732288,0.941725505214296,0.5,0.9460999999998899,3.396100000000836,0.12273971212250878,0.0,0.0,0.9924388963901424,0,-4.4722000000008615,0.5769500000000466
13000,-0.06610153162453233,1.001114375978031,2.089084778552612,0.2914541261268422,-0.16770705138528852,-0.048851067511355525,0.9405011485810594,0.5,0.9500999999998895,3.4001000000008443,0.12472434311269483,0.0,0.0,0.9921914322524191,0,-4.480200000000878,0.5749500000000468
13040,-0.051368303535935605,1.0047867678778106,2.096066310003811,0.2906074072239936,-0.17940779630866008,-0.04643747407644019,0.9387245274795041,0.5,0.954099999999889,3.4041000000008528,0.12670847520567471,0.0,0.0,0.9919399993502898,0,-4.488200000000895,0.572950000000047
13080,-0.051824435597663095,1.014104746172144,2.100167764317641,0.2926209653680991,-0.17873440103040122,-0.04681394719688045,0.9382086329080506,0.5,0.9580999999998886,3.408100000000861,0.12869210046492274,0.0,0.0,0.9916845986894857,0,-4.496200000000912,0.5709500000000473
13120,-0.05579230444685245,1.0257029422567718,2.101263595764291,0.29580432432482473,-0.17678278062650465,-0.04844471944507878,0.9374970716448039,0.5,0.9620999999998882,3.4121000000008697,0.13067521095594054,0.0,0.0,0.9914252312916091,0,-4.504200000000929,0.5689500000000475
13160,-0.054649942061268796,1.0350926691358364,2.1051729875701652,0.2976770550295895,-0.17782260658778895,-0.0487259083230008,0.9366927336930364,0.5,0.9660999999998877,3.416100000000878,0.13265779874628866,0.0,0.0,0.9911618981941291,0,-4.512200000000946,0.5669500000000477
13200,-0.05446391825575407,1.0441883779518728,2.109658651294066,0.299459684062456,-0.17784021588901927,-0.04902618779602564,0.936105329620524,0.5,0.9700999999998873,3.4201000000008865,0.13463985590561872,0.0,0.0,0.990894600450378,0,-4.520200000000963,0.5649500000000479
13240,-0.05390572467418904,1.0530845138901899,2.114385271316298,0.3011505060864712,-0.17802494155475834,-0.049214285909056465,0.9355177427129583,0.5,0.9740999999998868,3.424100000000895,0.13662137450570466,0.0,0.0,0.9906233391295463,0,-4.52820000000098,0.5629500000000481
13280,-0.05380450382738951,1.061799301002974,2.1193387629620934,0.30281350481216185,-0.17766601537734678,-0.04939850053812611,0.9350393341608128,0.5,0.9780999999998864,3.4281000000009034,0.13860234662047477,0.0,0.0,0.9903481153166789,0,-4.5362000000009965,0.5609500000000484
13320,-0.055229769229656216,1.0705117993529867,2.124967824020087,0.3044627523862659,-0.1756501916969978,-0.04963204349816892,0.9348722387708297,0.5,0.982099999999886,3.432100000000912,0.14058276432604316,0.0,0.0,0.9900689301126706,0,-4.544200000001013,0.5589500000000486
13360,-0.0548384439797491,1.0813973632530471,2.1267432314896935,0.307068680718553,-0.1772166538996899,-0.05055658658053288,0.9336739872437756,0.5,0.9860999999998855,3.4361000000009203,0.14256261970074172,0.0,0.0,0.989785784634262,0,-4.55220000000103,0.5569500000000488
13400,-0.053358374907652655,1.0898747050800257,2.1318292923332858,0.308560833814141,-0.17811155140552876,-0.050567277394671685,0.9330109525341748,0.5,0.9900999999998851,3.4401000000009287,0.14454190482515153,0.0,0.0,0.9894986800140346,0,-4.560200000001047,0.554950000000049
13440,-0.05399076364338771,1.0983667181098284,2.13745664584728,0.3101095139257354,-0.1768209133742,-0.05070740648019524,0.9327353391473436,0.5,0.9940999999998846,3.444100000000937,0.14652061178213482,0.0,0.0,0.9892076174004065,0,-4.568200000001064,0.5529500000000492
13480,-0.054745159353459236,1.1090561692226404,2.1400192446204995,0.31263649985545633,-0.1769987374056278,-0.051610059900805826,0.9318080637298531,0.5,0.9980999999998842,3.4481000000009456,0.14849873265686628,0.0,0.0,0.9889125979576276,0,-4.576200000001081,0.5509500000000495
13520,-0.05291647908793897,1.1173777992672,2.1453484697164256,0.3140410243082366,-0.1781168740969034,-0.051544280197893,0.931126093175496,0.5,1.0020999999998839,3.452100000000954,0.15047625953686514,0.0,0.0,0.9886136228657756,0,-4.584200000001098,0.5489500000000497
13560,-0.05484075145272961,1.127553231966339,2.1488918425315098,0.3163914821713548,-0.17671198282149153,-0.05233611370636695,0.930553725659526,0.5,1.0060999999998834,3.4561000000009625,0.15245318451202647,0.0,0.0,0.9883106933207503,0,-4.592200000001115,0.5469500000000499
13600,-0.054624924537772145,1.1366894117046384,2.153441669051173,0.31820990763630147,-0.17676173765649345,-0.052647367736120936,0.9299064455380504,0.5,1.010099999999883,3.460100000000971,0.15442949967465305,0.0,0.0,0.9880038105342693,0,-4.600200000001132,0.5449500000000501
13640,-0.054533628689901824,1.1458723547699685,2.1579932535936397,0.32004751379940266,-0.17672484793563226,-0.05298378195381301,0.9292634910954048,0.5,1.0140999999998825,3.4641000000009794,0.1564051971194868,0.0,0.0,0.9876929757338636,0,-4.6082000000011485,0.5429500000000503
13680,-0.05446003313538042,1.155058480595935,2.162561430143796,0.3218867742226258,-0.17667430793570071,-0.05332367671817279,0.9286181556470072,0.5,1.018099999999882,3.468100000000988,0.15838026894374066,0.0,0.0,0.9873781901628719,0,-4.616200000001165,0.5409500000000506
13720,-0.05437620270655408,1.1642382270764333,2.1671528507398237,0.3237227138719799,-0.17663099103233892,-0.05366173390751139,0.9279684886052616,0.5,1.0220999999998817,3.4721000000009963,0.16035470724712989,0.0,0.0,0.987059455080436,0,-4.624200000001182,0.5389500000000508
13760,-0.05429556105748184,1.173416766498209,2.171764030673877,0.325557981124216,-0.176584645278852,-0.05400042021293365,0.927315382485858,0.5,1.0260999999998812,3.4761000000010047,0.16232850413190394,0.0,0.0,0.9867367717614959,0,-4.632200000001199,0.536950000000051
13800,-0.05421497650200894,1.1825927521703765,2.17639576823024,0.32739193959306395,-0.17653766054484923,-0.05433916166555219,0.9266586360728141,0.5,1.0300999999998808,3.480100000001013,0.16430165170287792,0.0,0.0,0.9864101414967844,0,-4.640200000001216,0.5349500000000512
13840,-0.05413476962540312,1.1917662518368557,2.181047972456891,0.32922465154963054,-0.17648978800077034,-0.05467801124999869,0.9259982713964495,0.5,1.0340999999998803,3.4841000000010216,0.16627414206746416,0.0,0.0,0.9860795655928222,0,-4.648200000001233,0.5329500000000514
13880,-0.054054663744528816,1.2009371308239176,2.1857207096874944,0.3310560681100044,-0.17644123015930324,-0.05501691488262281,0.92533426995017,0.5,1.03809999999988,3.48810000000103,0.16824596733570377,0.0,0.0,0.9857450453719122,0,-4.65620000000125,0.5309500000000517
13920,-0.05397477293876627,1.210105310469367,2.1904139414107813,0.33288619427992755,-0.17639189370232097,-0.055355881205488275,0.9246666469111445,0.5,1.0420999999998795,3.4921000000010385,0.17021711962029842,0.0,0.0,0.9854065821721352,0,-4.664200000001267,0.5289500000000519
13960,-0.0538951071977756,1.2192707293406815,2.195127661368953,0.33471502854510116,-0.1763417516847779,-0.05569489466511861,0.9239954085313615,0.5,1.046099999999879,3.496100000001047,0.17218759103664152,0.0,0.0,0.9850641773473433,0,-4.6722000000012835,0.5269500000000521
14000,-0.053815564736367144,1.2284332689323514,2.1998618768853575,0.33654254659893285,-0.17629085981900605,-0.056033913384509845,0.923320555183192,0.5,1.0500999999998786,3.5001000000010554,0.1741573737028501,0.0,0.0,0.9847178322671556,0,-4.6802000000013,0.5249500000000523
14040,-0.05373620953510167,1.2375928745761229,2.204616566264915,0.3383687568227724,-0.1762391297781493,-0.05637291797840907,0.9226421016081218,0.5,1.0540999999998781,3.504100000001064,0.17612645973979602,0.0,0.0,0.9843675483169516,0,-4.688200000001317,0.5229500000000525
14080,-0.0536523819038374,1.2467470852601195,2.2093940724043275,0.34019241416132245,-0.176190073694759,-0.05671124819242602,0.9219598763541631,0.5,1.0580999999998777,3.5081000000010722,0.17809484127113784,0.0,0.0,0.9840133268978669,0,-4.696200000001334,0.5209500000000528
14120,-0.05356988074455357,1.255900612178204,2.214191797476857,0.3420154928117926,-0.17613915788773474,-0.05704988631085875,0.9212739604521689,0.5,1.0620999999998773,3.5121000000010807,0.18006251042335206,0.0,0.0,0.9836551694267867,0,-4.704200000001351,0.518950000000053
14160,-0.053505698022391114,1.2650595610921476,2.219004562107875,0.34384137927644054,-0.1760734848867817,-0.05739156663700662,0.920585380014287,0.5,1.0660999999998768,3.516100000001089,0.18202945932576464,0.0,0.0,0.9832930773363402,0,-4.712200000001368,0.5169500000000532
14200,-0.053440456435639105,1.2742149587101905,2.2238380773302087,0.34566574020279756,-0.17600795514689135,-0.05773304805295327,0.9198930866886528,0.5,1.0700999999998764,3.5201000000010976,0.18399568011058262,0.0,0.0,0.9829270520748954,0,-4.720200000001385,0.5149500000000534
14240,-0.05337549650304803,1.2833669859196661,2.2286920352355413,0.34748875932766626,-0.1759415521524371,-0.058074541328146566,0.919197193216252,0.5,1.074099999999876,3.524100000001106,0.1859611649129255,0.0,0.0,0.982557095106553,0,-4.728200000001402,0.5129500000000536
14280,-0.05331057438785284,1.2925154824389045,2.2335664851340393,0.34931038559822575,-0.1758744574330524,-0.058416004240481025,0.9184976865427721,0.5,1.0780999999998755,3.5281000000011145,0.18792590587085667,0.0,0.0,0.9821832079111401,0,-4.736200000001419,0.5109500000000539
14320,-0.053245692636873225,1.3016603679753997,2.2384614114849555,0.3511306125086263,-0.17580666921015095,-0.05875743566312559,0.9177945694842845,0.5,1.082099999999875,3.532100000001123,0.18988989512541493,0.0,0.0,0.9818053919842052,0,-4.7442000000014355,0.5089500000000541
14360,-0.05318094654377036,1.3107988574138036,2.2433785476541215,0.3529476109787124,-0.17574333432828126,-0.05910073285965954,0.9170874373357475,0.5,1.0860999999998746,3.5361000000011313,0.19185312482064587,0.0,0.0,0.9814236488370115,0,-4.752200000001452,0.5069500000000543
14400,-0.05310587645043476,1.3199177397051196,2.2483268388498554,0.3547528554707998,-0.17571106745374918,-0.059451070916825735,0.9163741607424449,0.5,1.0900999999998742,3.54010000000114,0.19381558710363336,0.0,0.0,0.9810379799965311,0,-4.760200000001469,0.5049500000000545
14440,-0.05303653331302498,1.3290386582968465,2.2532904651980736,0.3565605091339618,-0.1756657347478842,-0.059799070309577984,0.9156583555845085,0.5,1.0940999999998737,3.544100000001148,0.1957772741245308,0.0,0.0,0.9806483870054385,0,-4.768200000001486,0.5029500000000547
14480,-0.05297796441851794,1.3381669207638511,2.258266837186265,0.3583740334317261,-0.17559638755595275,-0.060143317596774735,0.9149408408130163,0.5,1.0980999999998733,3.5481000000011567,0.19773817803659285,0.0,0.0,0.9802548714221057,0,-4.776200000001503,0.500950000000055
14520,-0.052918802035486046,1.3472905273933669,2.263263834323964,0.3601857241154522,-0.175527692776495,-0.060487693403478884,0.9142196192155988,0.5,1.1020999999998728,3.552100000001165,0.19969829099620634,0.0,0.0,0.979857434820594,0,-4.78420000000152,0.4989500000000552
14560,-0.05285975556067387,1.356410109486612,2.268281154813565,0.36199602286313537,-0.1754581297680499,-0.06083202018269545,0.9134948217970711,0.5,1.1060999999998724,3.5561000000011735,0.2016576051629221,0.0,0.0,0.9794560787906496,0,-4.792200000001537,0.4969500000000554
14600,-0.05280090155510738,1.3655258394982221,2.2733185777079266,0.3638051355896268,-0.17538696521303923,-0.06117607111341635,0.9127665222142515,0.5,1.110099999999872,3.560100000001182,0.20361611269948618,0.0,0.0,0.9790508049376959,0,-4.800200000001554,0.4949500000000556
14640,-0.0527429490673454,1.3746386016478438,2.278375428593532,0.365613764066036,-0.17531187959005406,-0.0615193277390511,0.9120349185829468,0.5,1.1140999999998715,3.5641000000011904,0.20557380577187084,0.0,0.0,0.9786416148828279,0,-4.8082000000015706,0.49295000000005584
14680,-0.05268509953107393,1.3837471361352023,2.2834525295843573,0.367421013995022,-0.17523581344809178,-0.06186246330609063,0.911299755181443,0.5,1.118099999999871,3.568100000001199,0.2075306765493066,0.0,0.0,0.9782285102628052,0,-4.816200000001587,0.49095000000005606
14720,-0.05262731451069303,1.3928512772878023,2.2885499349179854,0.3692268076119333,-0.17515899418068312,-0.06220553854770589,0.9105610151287511,0.5,1.1220999999998706,3.5721000000012073,0.2094867172043128,0.0,0.0,0.9778114927300458,0,-4.824200000001604,0.4889500000000563
14760,-0.052569527072932845,1.401950868842093,2.2936676500595876,0.3710310947840405,-0.1750815587287926,-0.062548568190622,0.9098186913411681,0.5,1.1260999999998702,3.5761000000012158,0.21144191991272954,0.0,0.0,0.9773905639526191,0,-4.832200000001621,0.4869500000000565
14800,-0.052511843446782516,1.4110459396875457,2.29880561886683,0.3728339296216464,-0.17500332482844333,-0.06289153569757182,0.909072797942757,0.5,1.1300999999998698,3.580100000001224,0.21339627685374854,0.0,0.0,0.9769657256142399,0,-4.840200000001638,0.4849500000000567
14840,-0.052454294156786936,1.4201365473319165,2.3039637386318024,0.3746353983389889,-0.17492399453222598,-0.06323434022102951,0.9083233634918172,0.5,1.1340999999998693,3.5841000000012326,0.21534978020994464,0.0,0.0,0.9765369794142609,0,-4.848200000001655,0.48295000000005694
14880,-0.052397358224529705,1.4292232854638864,2.3091416289796007,0.3764359163564261,-0.17484228332978372,-0.06357671018974737,0.9075704814274064,0.5,1.1380999999998689,3.588100000001241,0.21730242216730705,0.0,0.0,0.9761043270676661,0,-4.856200000001672,0.48095000000005717
14920,-0.052340472614238964,1.4383052579669975,2.314339709141355,0.3782349649312238,-0.17475976117436723,-0.06391897152616605,0.906814039512397,0.5,1.1420999999998684,3.5921000000012495,0.21925419491527054,0.0,0.0,0.9756677703050647,0,-4.864200000001689,0.4789500000000574
14960,-0.052283711226713325,1.4473824025753,2.319557981829307,0.3800325361728694,-0.174676433204392,-0.06426116223579754,0.9060540371087769,0.5,1.146099999999868,3.596100000001258,0.22120509064674668,0.0,0.0,0.975227310872683,0,-4.872200000001706,0.4769500000000576
15000,-0.05222699527423716,1.4564545732593115,2.324796443900788,0.3818285887115981,-0.174592398564319,-0.06460327916716294,0.9052904724600369,0.5,1.1500999999998676,3.6001000000012664,0.22315510155815518,0.0,0.0,0.974782950532358,0,-4.8802000000017225,0.4749500000000578
15040,-0.05217031948903577,1.4655216840195242,2.330055073752166,0.383623112793095,-0.17450766790573127,-0.06494532159441363,0.9045233476124525,0.5,1.1540999999998671,3.604100000001275,0.225104219849455,0.0,0.0,0.9743346910615306,0,-4.888200000001739,0.47295000000005805
15080,-0.05211368450586635,1.4745836550633677,2.3353338505282606,0.3854161015645767,-0.17442224069147783,-0.06528728814199486,0.9037526656193011,0.5,1.1580999999998667,3.6081000000012833,0.22705243772417555,0.0,0.0,0.973882534253238,0,-4.896200000001756,0.47095000000005827
15120,-0.05205714547913863,1.4836404515090895,2.3406327429348828,0.38720757127246386,-0.17433605019370732,-0.06562917877411142,0.9029784323258073,0.5,1.1620999999998662,3.6121000000012917,0.22899974738944795,0.0,0.0,0.973426481916107,0,-4.904200000001773,0.4689500000000585
15160,-0.052000723570606894,1.4926922758769607,2.345951632256097,0.3889976893797718,-0.1742485889636138,-0.06597081387752908,0.9022006864427252,0.5,1.1660999999998658,3.6161000000013,0.2309461410560361,0.0,0.0,0.9729665358743462,0,-4.91220000000179,0.4669500000000587
15200,-0.05194438771677009,1.501738897559165,2.3512905450135757,0.3907863587270023,-0.17416012264665653,-0.06631227143557489,0.9014194119108191,0.5,1.1700999999998654,3.6201000000013086,0.232891610938368,0.0,0.0,0.9725026979677392,0,-4.920200000001807,0.4649500000000589
15240,-0.05188809455389575,1.5107800706083687,2.3566495193724784,0.3925734705748621,-0.17407094554152755,-0.06665363842911609,0.9006345921644622,0.5,1.174099999999865,3.624100000001317,0.23483614925456664,0.0,0.0,0.9720349700516371,0,-4.928200000001824,0.46295000000005915
15280,-0.05183184686686243,1.5198157117518785,2.3620285351707624,0.3943590153267263,-0.1739810643485484,-0.06699491713735234,0.8998462298395434,0.5,1.1780999999998645,3.6281000000013255,0.23677974822648137,0.0,0.0,0.9715633539969507,0,-4.936200000001841,0.46095000000005937
15320,-0.051775645305611254,1.5288457415528542,2.3674275699065572,0.39614298605014026,-0.17389047882441058,-0.06733610624998417,0.8990543280428533,0.5,1.182099999999864,3.632100000001334,0.23872240007971893,0.0,0.0,0.9710878516901438,0,-4.9442000000018576,0.4589500000000596
15360,-0.05171955782881477,1.5378701242041897,2.3728465936312237,0.3979253968669177,-0.1737991271375581,-0.06767721287111103,0.8982588918527483,0.5,1.1860999999998636,3.6361000000013424,0.24066409704367445,0.0,0.0,0.9706084650332248,0,-4.952200000001874,0.4569500000000598
15400,-0.051663543714808455,1.5468887529702378,2.3782855916249472,0.39970622702579267,-0.17370704493646325,-0.06801823021128754,0.8974599238824936,0.5,1.1900999999998632,3.640100000001351,0.2426048313515627,0.0,0.0,0.97012519594374,0,-4.960200000001891,0.45495000000006003
15440,-0.05160757791459251,1.5559015335318374,2.38374453927178,0.40148546289177556,-0.17361425639329295,-0.06835915334549442,0.8966574257861627,0.5,1.1940999999998627,3.6441000000013593,0.24454459524044897,0.0,0.0,0.9696380463547648,0,-4.968200000001908,0.45295000000006025
15480,-0.05155162400056123,1.5649084149453085,2.389223417387366,0.4032631150381304,-0.1735207189388875,-0.06869995086102242,0.8958514033590438,0.5,1.1980999999998623,3.6481000000013677,0.2464833809512804,0.0,0.0,0.9691470182148971,0,-4.976200000001925,0.45095000000006047
15520,-0.051478433194531444,1.5738408705339897,2.394686123983894,0.4050380632715012,-0.17341667115556045,-0.06902874378744282,0.8950451709258719,0.5,1.2020999999998618,3.652100000001376,0.2484211807289166,0.0,0.0,0.9686521134882486,0,-4.984200000001942,0.4489500000000607
15560,-0.05136643119315673,1.5827516338515804,2.400207419222205,0.40678923841763914,-0.17335167267427976,-0.06935836578092301,0.894237736949647,0.5,1.2060999999998614,3.6561000000013846,0.2503579868221612,0.0,0.0,0.9681533341544379,0,-4.992200000001959,0.4469500000000609
15600,-0.051247614003973506,1.5918479648480879,2.4057993299097222,0.4085781180430301,-0.17326353122731028,-0.06967780697250399,0.8934140548584184,0.5,1.210099999999861,3.660100000001393,0.2522937914837922,0.0,0.0,0.9676506822085813,0,-5.000200000001976,0.44495000000006113
15640,-0.05087381472770825,1.6006671983315264,2.411432070211679,0.4103098497355284,-0.17321819722685872,-0.06990243725319961,0.8926112998531599,0.5,1.2140999999998605,3.6641000000014015,0.25422858697059375,0.0,0.0,0.9671441596612861,0,-5.008200000001993,0.44295000000006135
15680,-0.05078633536879751,1.6096094857715877,2.417017088014995,0.4120711857614439,-0.17312246718387053,-0.07022924732746495,0.8917924657907494,0.5,1.21809999999986,3.66810000000141,0.25616236554338634,0.0,0.0,0.9666337685386418,0,-5.0162000000020095,0.44095000000006157
15720,-0.050770380756921134,1.6185819847191807,2.422600329085118,0.41385222586153764,-0.17296451509773184,-0.07056254922527591,0.8909716821051542,0.5,1.2220999999998596,3.6721000000014183,0.2580951194670584,0.0,0.0,0.9661195108822122,0,-5.024200000002026,0.4389500000000618
15760,-0.05076312089817467,1.6275653895723077,2.4281746718207446,0.4156355951619369,-0.172863266868825,-0.07092142842848528,0.8901322901633685,0.5,1.2260999999998592,3.676100000001427,0.2600268410105966,0.0,0.0,0.9656013887490272,0,-5.032200000002043,0.436950000000062
15800,-0.05067610540233257,1.6364890302167365,2.433817163316009,0.4173911530191627,-0.17277247927488237,-0.07125074101093679,0.8893017641340518,0.5,1.2300999999998588,3.6801000000014352,0.2619575224471175,0.0,0.0,0.9650794042115747,0,-5.04020000000206,0.43495000000006223
15840,-0.05060204307373396,1.6454238808873787,2.4394756642949402,0.41914745906986917,-0.1726922607171142,-0.07158968338862401,0.8884636784224784,0.5,1.2340999999998583,3.6841000000014437,0.2638871560538979,0.0,0.0,0.9645535593577921,0,-5.048200000002077,0.43295000000006245
15880,-0.050555541989352824,1.6543594209695913,2.445148438123115,0.42091021488518576,-0.17257247643415558,-0.0719248098397606,0.8876261336352168,0.5,1.2380999999998579,3.688100000001452,0.26581573411240594,0.0,0.0,0.9640238562910581,0,-5.056200000002094,0.43095000000006267
15920,-0.05050987375853821,1.6632835328810787,2.4508397774164092,0.4226707450676019,-0.1724486140196956,-0.07225831254160589,0.8867861371578404,0.5,1.2420999999998574,3.6921000000014605,0.26774324890833195,0.0,0.0,0.9634902971301844,0,-5.064200000002111,0.4289500000000629
15960,-0.050432889203683544,1.6721965646985317,2.456557869069006,0.4244220894716921,-0.17236469806745028,-0.07259549177466552,0.8859380313558022,0.5,1.246099999999857,3.696100000001469,0.26966969273161934,0.0,0.0,0.9629528840094068,0,-5.072200000002128,0.4269500000000631
